,date,province,total,admitted,deaths
1237,2020-06-24,Flevoland,977,268,91
1238,2020-06-24,Friesland,633,131,65
1239,2020-06-24,Gelderland,6549,1511,683
1240,2020-06-24,Groningen,363,75,17
1241,2020-06-24,Limburg,4881,1569,751
1242,2020-06-24,Noord-Brabant,9726,2775,1534
1243,2020-06-24,Noord-Holland,7206,1648,818
1244,2020-06-24,Overijssel,3091,549,309
1245,2020-06-24,Utrecht,3982,884,425
1246,2020-06-24,Zeeland,734,152,69
1247,2020-06-24,Zuid-Holland,11127,2181,1294
1248,2020-06-25,Drenthe,535,116,41
1249,2020-06-25,Flevoland,978,268,91
1250,2020-06-25,Friesland,635,131,65
1251,2020-06-25,Gelderland,6564,1512,684
1252,2020-06-25,Groningen,363,75,17
1253,2020-06-25,Limburg,4885,1568,752
1254,2020-06-25,Noord-Brabant,9742,2775,1534
1255,2020-06-25,Noord-Holland,7216,1649,818
1256,2020-06-25,Overijssel,3093,549,309
1257,2020-06-25,Utrecht,3999,884,425
1258,2020-06-25,Zeeland,735,152,69
1259,2020-06-25,Zuid-Holland,11169,2184,1295
1260,2020-06-26,Drenthe,535,116,41
1261,2020-06-26,Flevoland,978,267,91
1262,2020-06-26,Friesland,635,131,65
1263,2020-06-26,Gelderland,6573,1513,684
1264,2020-06-26,Groningen,363,75,17
1265,2020-06-26,Limburg,4886,1568,752
1266,2020-06-26,Noord-Brabant,9753,2775,1536
1267,2020-06-26,Noord-Holland,7234,1650,818
1268,2020-06-26,Overijssel,3098,549,310
1269,2020-06-26,Utrecht,4007,884,425
1270,2020-06-26,Zeeland,736,152,69
1271,2020-06-26,Zuid-Holland,11207,2188,1295
1272,2020-06-27,Drenthe,535,116,41
1273,2020-06-27,Flevoland,980,267,91
1274,2020-06-27,Friesland,636,131,65
1275,2020-06-27,Gelderland,6589,1513,684
1276,2020-06-27,Groningen,363,75,17
1277,2020-06-27,Limburg,4886,1568,752
1278,2020-06-27,Noord-Brabant,9761,2775,1536
1279,2020-06-27,Noord-Holland,7247,1650,818
1280,2020-06-27,Overijssel,3099,549,310
1281,2020-06-27,Utrecht,4013,884,426
1282,2020-06-27,Zeeland,736,152,69
1283,2020-06-27,Zuid-Holland,11229,2188,1296
1284,2020-06-28,Drenthe,535,117,41
1285,2020-06-28,Flevoland,982,267,91
1286,2020-06-28,Friesland,636,131,65
1287,2020-06-28,Gelderland,6595,1514,684
1288,2020-06-28,Groningen,363,75,17
1289,2020-06-28,Limburg,4887,1568,752
1290,2020-06-28,Noord-Brabant,9763,2776,1536
1291,2020-06-28,Noord-Holland,7258,1650,818
1292,2020-06-28,Overijssel,3105,549,310
1293,2020-06-28,Utrecht,4021,884,426
1294,2020-06-28,Zeeland,736,152,69
1295,2020-06-28,Zuid-Holland,11266,2188,1296
1296,2020-06-29,Drenthe,535,117,41
1297,2020-06-29,Flevoland,982,267,91
1298,2020-06-29,Friesland,636,131,65
1299,2020-06-29,Gelderland,6604,1516,685
1300,2020-06-29,Groningen,363,75,17
1301,2020-06-29,Limburg,4888,1568,752
1302,2020-06-29,Noord-Brabant,9773,2776,1536
1303,2020-06-29,Noord-Holland,7267,1650,818
1304,2020-06-29,Overijssel,3109,549,310
1305,2020-06-29,Utrecht,4030,884,426
1306,2020-06-29,Zeeland,736,152,69
1307,2020-06-29,Zuid-Holland,11300,2189,1297
1308,2020-06-30,Drenthe,535,117,41
1309,2020-06-30,Flevoland,985,267,91
1310,2020-06-30,Friesland,633,131,65
1311,2020-06-30,Gelderland,6605,1517,686
1312,2020-06-30,Groningen,363,75,17
1313,2020-06-30,Limburg,4888,1568,752
1314,2020-06-30,Noord-Brabant,9778,2777,1538
1315,2020-06-30,Noord-Holland,7276,1650,818
1316,2020-06-30,Overijssel,3112,549,310
1317,2020-06-30,Utrecht,4035,884,426
1318,2020-06-30,Zeeland,736,152,70
1319,2020-06-30,Zuid-Holland,11327,2190,1299
1320,2020-07-01,Drenthe,535,117,41
1321,2020-07-01,Flevoland,986,267,91
1322,2020-07-01,Friesland,633,131,65
1323,2020-07-01,Gelderland,6611,1517,687
1324,2020-07-01,Groningen,363,75,17
1325,2020-07-01,Limburg,4891,1568,752
1326,2020-07-01,Noord-Brabant,9786,2778,1538
1327,2020-07-01,Noord-Holland,7288,1650,818
1328,2020-07-01,Overijssel,3114,549,310
1329,2020-07-01,Utrecht,4039,884,426
1330,2020-07-01,Zeeland,736,152,70
1331,2020-07-01,Zuid-Holland,11353,2190,1300
1332,2020-07-02,Drenthe,536,117,41
1333,2020-07-02,Flevoland,986,267,91
1334,2020-07-02,Friesland,635,131,65
1335,2020-07-02,Gelderland,6617,1517,688
1336,2020-07-02,Groningen,363,75,17
1337,2020-07-02,Limburg,4894,1568,752
1338,2020-07-02,Noord-Brabant,9795,2778,1539
1339,2020-07-02,Noord-Holland,7307,1650,818
1340,2020-07-02,Overijssel,3116,549,310
1341,2020-07-02,Utrecht,4040,884,426
1342,2020-07-02,Zeeland,738,152,70
1343,2020-07-02,Zuid-Holland,11385,2190,1301
1344,2020-07-03,Drenthe,536,117,41
1345,2020-07-03,Flevoland,987,267,92
1346,2020-07-03,Friesland,635,131,65
1347,2020-07-03,Gelderland,6619,1517,688
1348,2020-07-03,Groningen,363,75,17
1349,2020-07-03,Limburg,4899,1568,752
1350,2020-07-03,Noord-Brabant,9802,2778,1539
1351,2020-07-03,Noord-Holland,7327,1650,818
1352,2020-07-03,Overijssel,3121,549,310
1353,2020-07-03,Utrecht,4042,885,427
1354,2020-07-03,Zeeland,739,152,70
1355,2020-07-03,Zuid-Holland,11417,2193,1301
1356,2020-07-04,Drenthe,534,117,41
1357,2020-07-04,Flevoland,989,267,92
1358,2020-07-04,Friesland,636,131,69
1359,2020-07-04,Gelderland,6620,1517,688
1360,2020-07-04,Groningen,363,75,17
1361,2020-07-04,Limburg,4900,1568,752
1362,2020-07-04,Noord-Brabant,9815,2778,1539
1363,2020-07-04,Noord-Holland,7339,1650,818
1364,2020-07-04,Overijssel,3121,549,311
1365,2020-07-04,Utrecht,4053,885,427
1366,2020-07-04,Zeeland,740,152,70
1367,2020-07-04,Zuid-Holland,11438,2194,1302
1368,2020-07-05,Drenthe,534,117,41
1369,2020-07-05,Flevoland,989,267,92
1370,2020-07-05,Friesland,637,131,69
1371,2020-07-05,Gelderland,6624,1517,688
1372,2020-07-05,Groningen,365,75,17
1373,2020-07-05,Limburg,4901,1568,752
1374,2020-07-05,Noord-Brabant,9824,2778,1539
1375,2020-07-05,Noord-Holland,7349,1650,818
1376,2020-07-05,Overijssel,3124,549,311
1377,2020-07-05,Utrecht,4066,885,428
1378,2020-07-05,Zeeland,743,152,70
1379,2020-07-05,Zuid-Holland,11465,2195,1302
1380,2020-07-06,Drenthe,533,117,41
1381,2020-07-06,Flevoland,989,267,92
1382,2020-07-06,Friesland,637,131,69
1383,2020-07-06,Gelderland,6626,1517,688
1384,2020-07-06,Groningen,365,75,17
1385,2020-07-06,Limburg,4902,1568,752
1386,2020-07-06,Noord-Brabant,9827,2778,1539
1387,2020-07-06,Noord-Holland,7354,1650,818
1388,2020-07-06,Overijssel,3125,549,311
1389,2020-07-06,Utrecht,4072,885,428
1390,2020-07-06,Zeeland,743,152,70
1391,2020-07-06,Zuid-Holland,11484,2195,1303
1392,2020-07-07,Drenthe,533,117,41
1393,2020-07-07,Flevoland,989,267,92
1394,2020-07-07,Friesland,637,131,69
1395,2020-07-07,Gelderland,6627,1518,688
1396,2020-07-07,Groningen,365,75,17
1397,2020-07-07,Limburg,4903,1568,752
1398,2020-07-07,Noord-Brabant,9838,2778,1539
1399,2020-07-07,Noord-Holland,7361,1650,818
1400,2020-07-07,Overijssel,3129,549,311
1401,2020-07-07,Utrecht,4075,886,429
1402,2020-07-07,Zeeland,743,152,70
1403,2020-07-07,Zuid-Holland,11494,2195,1306
1404,2020-07-08,Drenthe,534,117,41
1405,2020-07-08,Flevoland,989,267,92
1406,2020-07-08,Friesland,638,131,69
1407,2020-07-08,Gelderland,6632,1520,688
1408,2020-07-08,Groningen,366,75,17
1409,2020-07-08,Limburg,4904,1568,752
1410,2020-07-08,Noord-Brabant,9848,2778,1540
1411,2020-07-08,Noord-Holland,7373,1650,818
1412,2020-07-08,Overijssel,3131,549,311
1413,2020-07-08,Utrecht,4075,886,429
1414,2020-07-08,Zeeland,744,152,70
1415,2020-07-08,Zuid-Holland,11512,2196,1308
1416,2020-07-09,Drenthe,533,117,41
1417,2020-07-09,Flevoland,989,267,92
1418,2020-07-09,Friesland,638,131,69
1419,2020-07-09,Gelderland,6634,1520,688
1420,2020-07-09,Groningen,367,75,17
1421,2020-07-09,Limburg,4906,1568,752
1422,2020-07-09,Noord-Brabant,9856,2778,1540
1423,2020-07-09,Noord-Holland,7380,1650,819
1424,2020-07-09,Overijssel,3128,547,311
1425,2020-07-09,Utrecht,4087,886,430
1426,2020-07-09,Zeeland,744,152,70
1427,2020-07-09,Zuid-Holland,11536,2196,1308
1428,2020-07-10,Drenthe,534,117,41
1429,2020-07-10,Flevoland,983,265,92
1430,2020-07-10,Friesland,639,131,69
1431,2020-07-10,Gelderland,6638,1521,688
1432,2020-07-10,Groningen,367,75,17
1433,2020-07-10,Limburg,4907,1568,752
1434,2020-07-10,Noord-Brabant,9868,2778,1540
1435,2020-07-10,Noord-Holland,7393,1651,820
1436,2020-07-10,Overijssel,3129,547,311
1437,2020-07-10,Utrecht,4084,886,428
1438,2020-07-10,Zeeland,744,152,70
1439,2020-07-10,Zuid-Holland,11554,2197,1308
1440,2020-07-11,Drenthe,534,117,41
1441,2020-07-11,Flevoland,983,265,92
1442,2020-07-11,Friesland,639,131,69
1443,2020-07-11,Gelderland,6640,1521,688
1444,2020-07-11,Groningen,368,75,17
1445,2020-07-11,Limburg,4907,1568,752
1446,2020-07-11,Noord-Brabant,9882,2777,1540
1447,2020-07-11,Noord-Holland,7406,1652,820
1448,2020-07-11,Overijssel,3133,547,312
1449,2020-07-11,Utrecht,4094,886,428
1450,2020-07-11,Zeeland,746,152,70
1451,2020-07-11,Zuid-Holland,11589,2200,1308
1452,2020-07-12,Drenthe,534,117,41
1453,2020-07-12,Flevoland,983,265,92
1454,2020-07-12,Friesland,640,131,69
1455,2020-07-12,Gelderland,6645,1521,688
1456,2020-07-12,Groningen,368,75,17
1457,2020-07-12,Limburg,4910,1568,752
1458,2020-07-12,Noord-Brabant,9903,2779,1540
1459,2020-07-12,Noord-Holland,7415,1652,820
1460,2020-07-12,Overijssel,3137,547,312
1461,2020-07-12,Utrecht,4102,886,428
1462,2020-07-12,Zeeland,746,152,70
1463,2020-07-12,Zuid-Holland,11639,2200,1308
1464,2020-07-13,Drenthe,534,117,41
1465,2020-07-13,Flevoland,983,265,92
1466,2020-07-13,Friesland,640,131,69
1467,2020-07-13,Gelderland,6649,1521,688
1468,2020-07-13,Groningen,368,75,17
1469,2020-07-13,Limburg,4911,1568,752
1470,2020-07-13,Noord-Brabant,9916,2779,1540
1471,2020-07-13,Noord-Holland,7431,1652,820
1472,2020-07-13,Overijssel,3138,547,312
1473,2020-07-13,Utrecht,4111,886,428
1474,2020-07-13,Zeeland,748,152,70
1475,2020-07-13,Zuid-Holland,11664,2201,1308
1476,2020-07-14,Drenthe,534,117,41
1477,2020-07-14,Flevoland,983,265,92
1478,2020-07-14,Friesland,641,131,69
1479,2020-07-14,Gelderland,6657,1522,688
1480,2020-07-14,Groningen,368,75,17
1481,2020-07-14,Limburg,4902,1566,753
1482,2020-07-14,Noord-Brabant,9895,2777,1538
1483,2020-07-14,Noord-Holland,7439,1651,819
1484,2020-07-14,Overijssel,3139,547,312
1485,2020-07-14,Utrecht,4117,887,428
1486,2020-07-14,Zeeland,755,152,70
1487,2020-07-14,Zuid-Holland,11716,2202,1308
1488,2020-07-15,Drenthe,536,117,41
1489,2020-07-15,Flevoland,983,265,92
1490,2020-07-15,Friesland,641,131,69
1491,2020-07-15,Gelderland,6662,1522,688
1492,2020-07-15,Groningen,368,75,17
1493,2020-07-15,Limburg,4907,1567,753
1494,2020-07-15,Noord-Brabant,9900,2777,1538
1495,2020-07-15,Noord-Holland,7453,1651,819
1496,2020-07-15,Overijssel,3144,547,312
1497,2020-07-15,Utrecht,4131,887,428
1498,2020-07-15,Zeeland,763,152,70
1499,2020-07-15,Zuid-Holland,11764,2206,1309
1500,2020-07-16,Drenthe,536,117,41
1501,2020-07-16,Flevoland,983,265,92
1502,2020-07-16,Friesland,643,131,69
1503,2020-07-16,Gelderland,6651,1520,687
1504,2020-07-16,Groningen,368,75,17
1505,2020-07-16,Limburg,4908,1567,753
1506,2020-07-16,Noord-Brabant,9914,2777,1538
1507,2020-07-16,Noord-Holland,7477,1652,819
1508,2020-07-16,Overijssel,3146,547,312
1509,2020-07-16,Utrecht,4145,888,429
1510,2020-07-16,Zeeland,769,152,70
1511,2020-07-16,Zuid-Holland,11811,2207,1310
1512,2020-07-17,Drenthe,538,117,41
1513,2020-07-17,Flevoland,982,265,92
1514,2020-07-17,Friesland,644,131,69
1515,2020-07-17,Gelderland,6649,1518,686
1516,2020-07-17,Groningen,368,75,17
1517,2020-07-17,Limburg,4909,1567,754
1518,2020-07-17,Noord-Brabant,9931,2777,1538
1519,2020-07-17,Noord-Holland,7496,1650,819
1520,2020-07-17,Overijssel,3150,547,312
1521,2020-07-17,Utrecht,4154,889,429
1522,2020-07-17,Zeeland,775,152,70
1523,2020-07-17,Zuid-Holland,11858,2206,1311
1524,2020-07-18,Drenthe,541,118,41
1525,2020-07-18,Flevoland,982,265,92
1526,2020-07-18,Friesland,645,131,69
1527,2020-07-18,Gelderland,6655,1518,686
1528,2020-07-18,Groningen,368,75,17
1529,2020-07-18,Limburg,4914,1568,755
1530,2020-07-18,Noord-Brabant,9947,2777,1538
1531,2020-07-18,Noord-Holland,7517,1648,816
1532,2020-07-18,Overijssel,3152,547,312
1533,2020-07-18,Utrecht,4164,889,429
1534,2020-07-18,Zeeland,789,153,70
1535,2020-07-18,Zuid-Holland,11907,2206,1311
1536,2020-07-19,Drenthe,541,118,41
1537,2020-07-19,Flevoland,982,265,92
1538,2020-07-19,Friesland,645,131,69
1539,2020-07-19,Gelderland,6658,1519,686
1540,2020-07-19,Groningen,369,75,17
1541,2020-07-19,Limburg,4915,1568,755
1542,2020-07-19,Noord-Brabant,9966,2777,1538
1543,2020-07-19,Noord-Holland,7560,1648,816
1544,2020-07-19,Overijssel,3156,547,312
1545,2020-07-19,Utrecht,4179,889,429
1546,2020-07-19,Zeeland,795,153,70
1547,2020-07-19,Zuid-Holland,11959,2208,1311
1548,2020-07-20,Drenthe,541,118,41
1549,2020-07-20,Flevoland,983,265,92
1550,2020-07-20,Friesland,645,131,69
1551,2020-07-20,Gelderland,6665,1519,686
1552,2020-07-20,Groningen,369,75,17
1553,2020-07-20,Limburg,4919,1568,755
1554,2020-07-20,Noord-Brabant,9989,2777,1538
1555,2020-07-20,Noord-Holland,7595,1650,816
1556,2020-07-20,Overijssel,3166,547,312
1557,2020-07-20,Utrecht,4204,889,429
1558,2020-07-20,Zeeland,801,153,70
1559,2020-07-20,Zuid-Holland,12033,2208,1311
1560,2020-07-21,Drenthe,542,118,41
1561,2020-07-21,Flevoland,984,266,92
1562,2020-07-21,Friesland,645,131,69
1563,2020-07-21,Gelderland,6675,1519,686
1564,2020-07-21,Groningen,370,75,17
1565,2020-07-21,Limburg,4922,1568,756
1566,2020-07-21,Noord-Brabant,10003,2777,1538
1567,2020-07-21,Noord-Holland,7631,1651,816
1568,2020-07-21,Overijssel,3169,547,312
1569,2020-07-21,Utrecht,4215,889,429
1570,2020-07-21,Zeeland,804,153,70
1571,2020-07-21,Zuid-Holland,12113,2208,1310
1572,2020-07-22,Drenthe,544,119,41
1573,2020-07-22,Flevoland,984,265,92
1574,2020-07-22,Friesland,647,131,69
1575,2020-07-22,Gelderland,6681,1519,686
1576,2020-07-22,Groningen,370,75,17
1577,2020-07-22,Limburg,4923,1568,756
1578,2020-07-22,Noord-Brabant,10029,2777,1538
1579,2020-07-22,Noord-Holland,7667,1651,817
1580,2020-07-22,Overijssel,3173,547,312
1581,2020-07-22,Utrecht,4228,889,429
1582,2020-07-22,Zeeland,807,153,70
1583,2020-07-22,Zuid-Holland,12188,2208,1312
1584,2020-07-23,Drenthe,547,119,41
1585,2020-07-23,Flevoland,985,265,92
1586,2020-07-23,Friesland,647,131,69
1587,2020-07-23,Gelderland,6684,1519,686
1588,2020-07-23,Groningen,370,75,17
1589,2020-07-23,Limburg,4923,1568,756
1590,2020-07-23,Noord-Brabant,10039,2779,1538
1591,2020-07-23,Noord-Holland,7699,1651,817
1592,2020-07-23,Overijssel,3173,547,312
1593,2020-07-23,Utrecht,4244,890,429
1594,2020-07-23,Zeeland,813,153,70
1595,2020-07-23,Zuid-Holland,12280,2208,1312
1596,2020-07-24,Drenthe,548,119,41
1597,2020-07-24,Flevoland,987,265,92
1598,2020-07-24,Friesland,649,131,69
1599,2020-07-24,Gelderland,6690,1516,686
1600,2020-07-24,Groningen,371,75,17
1601,2020-07-24,Limburg,4927,1568,756
1602,2020-07-24,Noord-Brabant,10062,2779,1538
1603,2020-07-24,Noord-Holland,7739,1652,817
1604,2020-07-24,Overijssel,3174,547,312
1605,2020-07-24,Utrecht,4248,890,429
1606,2020-07-24,Zeeland,819,153,70
1607,2020-07-24,Zuid-Holland,12381,2209,1312
1608,2020-07-25,Drenthe,550,119,41
1609,2020-07-25,Flevoland,990,265,92
1610,2020-07-25,Friesland,649,131,69
1611,2020-07-25,Gelderland,6696,1515,686
1612,2020-07-25,Groningen,373,75,17
1613,2020-07-25,Limburg,4930,1568,756
1614,2020-07-25,Noord-Brabant,10076,2779,1538
1615,2020-07-25,Noord-Holland,7770,1653,817
1616,2020-07-25,Overijssel,3176,548,312
1617,2020-07-25,Utrecht,4268,890,429
1618,2020-07-25,Zeeland,826,153,70
1619,2020-07-25,Zuid-Holland,12428,2210,1313
1620,2020-07-26,Drenthe,551,119,41
1621,2020-07-26,Flevoland,991,265,92
1622,2020-07-26,Friesland,649,131,69
1623,2020-07-26,Gelderland,6708,1516,686
1624,2020-07-26,Groningen,376,75,17
1625,2020-07-26,Limburg,4932,1568,756
1626,2020-07-26,Noord-Brabant,10103,2779,1538
1627,2020-07-26,Noord-Holland,7817,1654,817
1628,2020-07-26,Overijssel,3177,548,312
1629,2020-07-26,Utrecht,4284,890,429
1630,2020-07-26,Zeeland,831,153,70
1631,2020-07-26,Zuid-Holland,12527,2210,1313
1632,2020-07-27,Drenthe,551,119,41
1633,2020-07-27,Flevoland,992,265,92
1634,2020-07-27,Friesland,650,131,69
1635,2020-07-27,Gelderland,6714,1516,686
1636,2020-07-27,Groningen,378,75,17
1637,2020-07-27,Limburg,4936,1568,756
1638,2020-07-27,Noord-Brabant,10119,2780,1539
1639,2020-07-27,Noord-Holland,7878,1654,817
1640,2020-07-27,Overijssel,3181,548,312
1641,2020-07-27,Utrecht,4293,890,429
1642,2020-07-27,Zeeland,839,153,70
1643,2020-07-27,Zuid-Holland,12620,2214,1313
1644,2020-07-28,Drenthe,551,119,41
1645,2020-07-28,Flevoland,994,266,92
1646,2020-07-28,Friesland,650,131,69
1647,2020-07-28,Gelderland,6719,1516,686
1648,2020-07-28,Groningen,380,75,17
1649,2020-07-28,Limburg,4938,1568,757
1650,2020-07-28,Noord-Brabant,10154,2780,1539
1651,2020-07-28,Noord-Holland,7927,1657,817
1652,2020-07-28,Overijssel,3181,548,312
1653,2020-07-28,Utrecht,4302,891,430
1654,2020-07-28,Zeeland,847,153,70
1655,2020-07-28,Zuid-Holland,12731,2215,1315
1656,2020-07-29,Drenthe,551,119,41
1657,2020-07-29,Flevoland,998,266,93
1658,2020-07-29,Friesland,651,131,69
1659,2020-07-29,Gelderland,6724,1517,686
1660,2020-07-29,Groningen,381,75,17
1661,2020-07-29,Limburg,4941,1568,757
1662,2020-07-29,Noord-Brabant,10193,2781,1539
1663,2020-07-29,Noord-Holland,7972,1658,817
1664,2020-07-29,Overijssel,3187,548,312
1665,2020-07-29,Utrecht,4326,891,430
1666,2020-07-29,Zeeland,855,153,70
1667,2020-07-29,Zuid-Holland,12842,2215,1316
1668,2020-07-30,Drenthe,552,119,41
1669,2020-07-30,Flevoland,999,266,93
1670,2020-07-30,Friesland,652,131,69
1671,2020-07-30,Gelderland,6736,1517,686
1672,2020-07-30,Groningen,383,75,17
1673,2020-07-30,Limburg,4945,1568,757
1674,2020-07-30,Noord-Brabant,10238,2781,1539
1675,2020-07-30,Noord-Holland,8067,1661,817
1676,2020-07-30,Overijssel,3187,548,312
1677,2020-07-30,Utrecht,4350,892,430
1678,2020-07-30,Zeeland,863,153,70
1679,2020-07-30,Zuid-Holland,12991,2216,1316
1680,2020-07-31,Drenthe,553,119,41
1681,2020-07-31,Flevoland,1008,269,93
1682,2020-07-31,Friesland,654,131,69
1683,2020-07-31,Gelderland,6751,1517,686
1684,2020-07-31,Groningen,386,75,17
1685,2020-07-31,Limburg,4947,1568,757
1686,2020-07-31,Noord-Brabant,10275,2782,1539
1687,2020-07-31,Noord-Holland,8139,1661,817
1688,2020-07-31,Overijssel,3190,548,312
1689,2020-07-31,Utrecht,4385,893,430
1690,2020-07-31,Zeeland,867,153,70
1691,2020-07-31,Zuid-Holland,13146,2218,1316
1692,2020-08-01,Drenthe,554,119,41
1693,2020-08-01,Flevoland,1016,269,93
1694,2020-08-01,Friesland,655,131,69
1695,2020-08-01,Gelderland,6775,1517,686
1696,2020-08-01,Groningen,389,75,17
1697,2020-08-01,Limburg,4954,1568,757
1698,2020-08-01,Noord-Brabant,10325,2783,1539
1699,2020-08-01,Noord-Holland,8234,1661,817
1700,2020-08-01,Overijssel,3197,548,312
1701,2020-08-01,Utrecht,4409,893,430
1702,2020-08-01,Zeeland,871,153,70
1703,2020-08-01,Zuid-Holland,13353,2220,1317
1704,2020-08-02,Drenthe,555,119,41
1705,2020-08-02,Flevoland,1020,269,93
1706,2020-08-02,Friesland,659,131,69
1707,2020-08-02,Gelderland,6789,1517,686
1708,2020-08-02,Groningen,394,75,17
1709,2020-08-02,Limburg,4957,1568,757
1710,2020-08-02,Noord-Brabant,10386,2783,1540
1711,2020-08-02,Noord-Holland,8293,1663,817
1712,2020-08-02,Overijssel,3200,548,312
1713,2020-08-02,Utrecht,4433,894,430
1714,2020-08-02,Zeeland,876,153,70
1715,2020-08-02,Zuid-Holland,13536,2223,1317
1716,2020-08-03,Drenthe,556,119,41
1717,2020-08-03,Flevoland,1028,270,93
1718,2020-08-03,Friesland,660,131,69
1719,2020-08-03,Gelderland,6790,1517,686
1720,2020-08-03,Groningen,397,75,17
1721,2020-08-03,Limburg,4962,1568,757
1722,2020-08-03,Noord-Brabant,10439,2784,1540
1723,2020-08-03,Noord-Holland,8365,1663,817
1724,2020-08-03,Overijssel,3207,548,312
1725,2020-08-03,Utrecht,4450,894,430
1726,2020-08-03,Zeeland,884,153,70
1727,2020-08-03,Zuid-Holland,13732,2227,1317
1728,2020-08-04,Drenthe,556,119,41
1729,2020-08-04,Flevoland,1034,270,93
1730,2020-08-04,Friesland,659,131,69
1731,2020-08-04,Gelderland,6798,1517,686
1732,2020-08-04,Groningen,404,75,17
1733,2020-08-04,Limburg,4966,1569,757
1734,2020-08-04,Noord-Brabant,10490,2785,1540
1735,2020-08-04,Noord-Holland,8543,1667,817
1736,2020-08-04,Overijssel,3210,548,312
1737,2020-08-04,Utrecht,4477,896,431
1738,2020-08-04,Zeeland,894,154,70
1739,2020-08-04,Zuid-Holland,13924,2228,1317
1740,2020-08-05,Drenthe,561,119,41
1741,2020-08-05,Flevoland,1037,270,93
1742,2020-08-05,Friesland,659,131,69
1743,2020-08-05,Gelderland,6805,1517,686
1744,2020-08-05,Groningen,409,75,17
1745,2020-08-05,Limburg,4973,1569,757
1746,2020-08-05,Noord-Brabant,10543,2787,1541
1747,2020-08-05,Noord-Holland,8636,1668,817
1748,2020-08-05,Overijssel,3215,548,312
1749,2020-08-05,Utrecht,4502,896,432
1750,2020-08-05,Zeeland,900,154,70
1751,2020-08-05,Zuid-Holland,14141,2230,1318
1752,2020-08-06,Drenthe,564,119,41
1753,2020-08-06,Flevoland,1042,270,93
1754,2020-08-06,Friesland,659,131,69
1755,2020-08-06,Gelderland,6824,1518,686
1756,2020-08-06,Groningen,415,75,17
1757,2020-08-06,Limburg,4975,1568,757
1758,2020-08-06,Noord-Brabant,10603,2787,1541
1759,2020-08-06,Noord-Holland,8834,1667,817
1760,2020-08-06,Overijssel,3226,548,312
1761,2020-08-06,Utrecht,4553,896,432
1762,2020-08-06,Zeeland,905,154,70
1763,2020-08-06,Zuid-Holland,14382,2232,1318
1764,2020-08-07,Drenthe,565,119,41
1765,2020-08-07,Flevoland,1047,270,93
1766,2020-08-07,Friesland,660,131,69
1767,2020-08-07,Gelderland,6847,1518,686
1768,2020-08-07,Groningen,422,75,17
1769,2020-08-07,Limburg,4984,1568,757
1770,2020-08-07,Noord-Brabant,10673,2788,1542
1771,2020-08-07,Noord-Holland,8951,1669,817
1772,2020-08-07,Overijssel,3238,548,312
1773,2020-08-07,Utrecht,4602,896,432
1774,2020-08-07,Zeeland,909,154,70
1775,2020-08-07,Zuid-Holland,14603,2233,1318
1776,2020-08-08,Drenthe,568,119,41
1777,2020-08-08,Flevoland,1051,270,93
1778,2020-08-08,Friesland,663,131,69
1779,2020-08-08,Gelderland,6866,1518,686
1780,2020-08-08,Groningen,429,75,17
1781,2020-08-08,Limburg,4991,1568,757
1782,2020-08-08,Noord-Brabant,10745,2788,1544
1783,2020-08-08,Noord-Holland,9086,1671,818
1784,2020-08-08,Overijssel,3248,548,312
1785,2020-08-08,Utrecht,4638,896,432
1786,2020-08-08,Zeeland,916,154,70
1787,2020-08-08,Zuid-Holland,14786,2233,1318
1788,2020-08-09,Drenthe,573,119,41
1789,2020-08-09,Flevoland,1056,270,93
1790,2020-08-09,Friesland,665,131,69
1791,2020-08-09,Gelderland,6905,1519,686
1792,2020-08-09,Groningen,436,75,17
1793,2020-08-09,Limburg,5008,1568,757
1794,2020-08-09,Noord-Brabant,10831,2789,1544
1795,2020-08-09,Noord-Holland,9214,1674,818
1796,2020-08-09,Overijssel,3253,548,312
1797,2020-08-09,Utrecht,4672,896,432
1798,2020-08-09,Zeeland,922,154,70
1799,2020-08-09,Zuid-Holland,15029,2235,1318
1800,2020-08-10,Drenthe,573,119,41
1801,2020-08-10,Flevoland,1058,270,93
1802,2020-08-10,Friesland,679,131,69
1803,2020-08-10,Gelderland,6926,1519,686
1804,2020-08-10,Groningen,445,75,17
1805,2020-08-10,Limburg,5020,1568,757
1806,2020-08-10,Noord-Brabant,10896,2789,1544
1807,2020-08-10,Noord-Holland,9425,1678,818
1808,2020-08-10,Overijssel,3261,548,312
1809,2020-08-10,Utrecht,4705,897,432
1810,2020-08-10,Zeeland,922,154,70
1811,2020-08-10,Zuid-Holland,15284,2236,1318
1812,2020-08-11,Drenthe,575,119,41
1813,2020-08-11,Flevoland,1104,272,93
1814,2020-08-11,Friesland,693,131,69
1815,2020-08-11,Gelderland,6961,1520,687
1816,2020-08-11,Groningen,450,75,17
1817,2020-08-11,Limburg,5041,1569,757
1818,2020-08-11,Noord-Brabant,11003,2789,1544
1819,2020-08-11,Noord-Holland,9608,1679,818
1820,2020-08-11,Overijssel,3268,548,312
1821,2020-08-11,Utrecht,4750,897,432
1822,2020-08-11,Zeeland,948,154,70
1823,2020-08-11,Zuid-Holland,15572,2241,1319
1824,2020-08-12,Drenthe,577,119,41
1825,2020-08-12,Flevoland,1114,273,93
1826,2020-08-12,Friesland,704,131,69
1827,2020-08-12,Gelderland,6993,1520,687
1828,2020-08-12,Groningen,460,75,17
