,date,province,total,admitted,deaths
3224,2020-12-06,Overijssel,34172,757,559
3225,2020-12-06,Utrecht,47269,1475,721
3226,2020-12-06,Zeeland,6716,248,105
3227,2020-12-06,Zuid-Holland,156078,4308,2425
3228,2020-12-07,Drenthe,8387,214,116
3229,2020-12-07,Flevoland,12472,402,146
3230,2020-12-07,Friesland,9541,212,142
3231,2020-12-07,Gelderland,57540,2069,1093
3232,2020-12-07,Groningen,9460,151,54
3233,2020-12-07,Limburg,28165,1801,910
3234,2020-12-07,Noord-Brabant,90462,3550,2094
3235,2020-12-07,Noord-Holland,101147,2819,1333
3236,2020-12-07,Overijssel,34810,763,559
3237,2020-12-07,Utrecht,47765,1479,725
3238,2020-12-07,Zeeland,6808,250,105
3239,2020-12-07,Zuid-Holland,157734,4337,2427
3240,2020-12-08,Drenthe,8458,216,116
3241,2020-12-08,Flevoland,12685,404,147
3242,2020-12-08,Friesland,9665,213,142
3243,2020-12-08,Gelderland,58178,2079,1103
3244,2020-12-08,Groningen,9625,153,55
3245,2020-12-08,Limburg,28640,1810,913
3246,2020-12-08,Noord-Brabant,91530,3561,2106
3247,2020-12-08,Noord-Holland,102033,2824,1352
3248,2020-12-08,Overijssel,35342,764,564
3249,2020-12-08,Utrecht,48333,1486,733
3250,2020-12-08,Zeeland,6869,252,105
3251,2020-12-08,Zuid-Holland,159079,4356,2439
3252,2020-12-09,Drenthe,8573,220,116
3253,2020-12-09,Flevoland,12845,406,148
3254,2020-12-09,Friesland,9800,214,142
3255,2020-12-09,Gelderland,58938,2082,1110
3256,2020-12-09,Groningen,9729,156,55
3257,2020-12-09,Limburg,29162,1813,913
3258,2020-12-09,Noord-Brabant,92528,3575,2116
3259,2020-12-09,Noord-Holland,103207,2833,1363
3260,2020-12-09,Overijssel,35831,771,567
3261,2020-12-09,Utrecht,48979,1494,738
3262,2020-12-09,Zeeland,6950,253,106
3263,2020-12-09,Zuid-Holland,160423,4377,2467
3264,2020-12-10,Drenthe,8709,220,116
3265,2020-12-10,Flevoland,13143,408,149
3266,2020-12-10,Friesland,9963,217,142
3267,2020-12-10,Gelderland,60092,2087,1111
3268,2020-12-10,Groningen,9925,158,56
3269,2020-12-10,Limburg,29813,1818,915
3270,2020-12-10,Noord-Brabant,93896,3598,2131
3271,2020-12-10,Noord-Holland,104411,2844,1377
3272,2020-12-10,Overijssel,36502,776,569
3273,2020-12-10,Utrecht,49767,1498,746
3274,2020-12-10,Zeeland,7079,253,106
3275,2020-12-10,Zuid-Holland,162385,4388,2484
3276,2020-12-11,Drenthe,8840,222,117
3277,2020-12-11,Flevoland,13232,408,149
3278,2020-12-11,Friesland,10140,218,143
3279,2020-12-11,Gelderland,61447,2093,1121
3280,2020-12-11,Groningen,10143,158,58
3281,2020-12-11,Limburg,30539,1823,917
3282,2020-12-11,Noord-Brabant,95289,3603,2142
3283,2020-12-11,Noord-Holland,105799,2852,1388
3284,2020-12-11,Overijssel,36932,780,575
3285,2020-12-11,Utrecht,50555,1503,747
3286,2020-12-11,Zeeland,7290,254,106
3287,2020-12-11,Zuid-Holland,164317,4405,2503
3288,2020-12-12,Drenthe,8968,226,117
3289,2020-12-12,Flevoland,13525,412,149
3290,2020-12-12,Friesland,10310,219,145
3291,2020-12-12,Gelderland,62325,2096,1127
3292,2020-12-12,Groningen,10312,158,58
3293,2020-12-12,Limburg,31325,1829,928
3294,2020-12-12,Noord-Brabant,96733,3615,2149
3295,2020-12-12,Noord-Holland,107212,2866,1391
3296,2020-12-12,Overijssel,37616,787,578
3297,2020-12-12,Utrecht,51369,1508,750
3298,2020-12-12,Zeeland,7441,255,106
3299,2020-12-12,Zuid-Holland,166467,4425,2521
3300,2020-12-13,Drenthe,9226,227,117
3301,2020-12-13,Flevoland,13835,413,150
3302,2020-12-13,Friesland,10491,219,145
3303,2020-12-13,Gelderland,63638,2101,1129
3304,2020-12-13,Groningen,10521,161,58
3305,2020-12-13,Limburg,32234,1836,931
3306,2020-12-13,Noord-Brabant,98381,3628,2159
3307,2020-12-13,Noord-Holland,108573,2876,1393
3308,2020-12-13,Overijssel,38320,793,578
3309,2020-12-13,Utrecht,52231,1518,754
3310,2020-12-13,Zeeland,7584,256,106
3311,2020-12-13,Zuid-Holland,168453,4449,2528
3312,2020-12-14,Drenthe,9417,232,118
3313,2020-12-14,Flevoland,14172,417,150
3314,2020-12-14,Friesland,10751,219,145
3315,2020-12-14,Gelderland,64784,2110,1135
3316,2020-12-14,Groningen,10759,162,58
3317,2020-12-14,Limburg,32937,1844,933
3318,2020-12-14,Noord-Brabant,99697,3640,2167
3319,2020-12-14,Noord-Holland,109825,2884,1401
3320,2020-12-14,Overijssel,38835,794,578
3321,2020-12-14,Utrecht,52962,1529,756
3322,2020-12-14,Zeeland,7683,256,106
3323,2020-12-14,Zuid-Holland,170122,4465,2535
3324,2020-12-15,Drenthe,9519,235,118
3325,2020-12-15,Flevoland,14435,419,150
3326,2020-12-15,Friesland,10866,220,146
3327,2020-12-15,Gelderland,65371,2116,1145
3328,2020-12-15,Groningen,10913,163,58
3329,2020-12-15,Limburg,33617,1845,940
3330,2020-12-15,Noord-Brabant,100783,3649,2185
3331,2020-12-15,Noord-Holland,110911,2895,1426
3332,2020-12-15,Overijssel,39437,795,584
3333,2020-12-15,Utrecht,53777,1535,761
3334,2020-12-15,Zeeland,7751,265,110
3335,2020-12-15,Zuid-Holland,171197,4481,2545
3336,2020-12-16,Drenthe,9752,238,119
3337,2020-12-16,Flevoland,14816,421,151
3338,2020-12-16,Friesland,11087,223,147
3339,2020-12-16,Gelderland,66903,2119,1151
3340,2020-12-16,Groningen,11199,164,60
3341,2020-12-16,Limburg,34390,1846,942
3342,2020-12-16,Noord-Brabant,102701,3661,2206
3343,2020-12-16,Noord-Holland,112590,2906,1444
3344,2020-12-16,Overijssel,40267,805,588
3345,2020-12-16,Utrecht,54890,1540,768
3346,2020-12-16,Zeeland,7890,265,110
3347,2020-12-16,Zuid-Holland,173261,4496,2560
3348,2020-12-17,Drenthe,10044,240,119
3349,2020-12-17,Flevoland,15206,422,152
3350,2020-12-17,Friesland,11347,224,148
3351,2020-12-17,Gelderland,68427,2128,1159
3352,2020-12-17,Groningen,11539,167,63
3353,2020-12-17,Limburg,35626,1848,943
3354,2020-12-17,Noord-Brabant,104593,3672,2221
3355,2020-12-17,Noord-Holland,114467,2923,1461
3356,2020-12-17,Overijssel,41405,813,591
3357,2020-12-17,Utrecht,55554,1548,775
3358,2020-12-17,Zeeland,8090,265,110
3359,2020-12-17,Zuid-Holland,176227,4529,2579
3360,2020-12-18,Drenthe,10299,242,120
3361,2020-12-18,Flevoland,15541,424,152
3362,2020-12-18,Friesland,11558,226,148
3363,2020-12-18,Gelderland,70250,2139,1166
3364,2020-12-18,Groningen,11810,167,63
3365,2020-12-18,Limburg,36463,1857,945
3366,2020-12-18,Noord-Brabant,106395,3687,2234
3367,2020-12-18,Noord-Holland,116317,2936,1464
3368,2020-12-18,Overijssel,42219,818,595
3369,2020-12-18,Utrecht,56721,1559,778
3370,2020-12-18,Zeeland,8316,266,112
3371,2020-12-18,Zuid-Holland,178567,4543,2628
3372,2020-12-19,Drenthe,10627,243,121
3373,2020-12-19,Flevoland,15804,426,152
3374,2020-12-19,Friesland,11846,229,149
3375,2020-12-19,Gelderland,71692,2151,1170
3376,2020-12-19,Groningen,12044,168,63
3377,2020-12-19,Limburg,37596,1867,950
3378,2020-12-19,Noord-Brabant,108195,3704,2249
3379,2020-12-19,Noord-Holland,118123,2948,1475
3380,2020-12-19,Overijssel,43634,821,596
3381,2020-12-19,Utrecht,57723,1567,782
3382,2020-12-19,Zeeland,8550,268,115
3383,2020-12-19,Zuid-Holland,180839,4577,2637
3384,2020-12-20,Drenthe,10920,243,121
3385,2020-12-20,Flevoland,16198,429,152
3386,2020-12-20,Friesland,12168,231,150
3387,2020-12-20,Gelderland,73605,2163,1176
3388,2020-12-20,Groningen,12322,169,64
3389,2020-12-20,Limburg,38620,1871,956
3390,2020-12-20,Noord-Brabant,110274,3726,2251
3391,2020-12-20,Noord-Holland,119989,2968,1479
3392,2020-12-20,Overijssel,44824,827,598
3393,2020-12-20,Utrecht,58820,1571,788
3394,2020-12-20,Zeeland,8668,269,115
3395,2020-12-20,Zuid-Holland,183297,4601,2641
3396,2020-12-21,Drenthe,11156,245,122
3397,2020-12-21,Flevoland,16568,433,152
3398,2020-12-21,Friesland,12458,231,150
3399,2020-12-21,Gelderland,75060,2167,1181
3400,2020-12-21,Groningen,12693,173,64
3401,2020-12-21,Limburg,39595,1875,958
3402,2020-12-21,Noord-Brabant,111903,3734,2253
3403,2020-12-21,Noord-Holland,121691,2976,1481
3404,2020-12-21,Overijssel,45705,832,601
3405,2020-12-21,Utrecht,59750,1577,795
3406,2020-12-21,Zeeland,8883,270,116
3407,2020-12-21,Zuid-Holland,185411,4630,2646
3408,2020-12-22,Drenthe,11388,246,122
3409,2020-12-22,Flevoland,16929,434,153
3410,2020-12-22,Friesland,12654,233,151
3411,2020-12-22,Gelderland,76398,2176,1191
3412,2020-12-22,Groningen,12887,176,70
3413,2020-12-22,Limburg,40523,1881,962
3414,2020-12-22,Noord-Brabant,113373,3747,2279
3415,2020-12-22,Noord-Holland,123314,2992,1503
3416,2020-12-22,Overijssel,46499,835,611
3417,2020-12-22,Utrecht,60532,1586,807
3418,2020-12-22,Zeeland,9047,270,117
3419,2020-12-22,Zuid-Holland,187139,4650,2667
3420,2020-12-23,Drenthe,11603,247,124
3421,2020-12-23,Flevoland,17299,437,153
3422,2020-12-23,Friesland,12880,233,151
3423,2020-12-23,Gelderland,77800,2181,1210
3424,2020-12-23,Groningen,13128,178,71
3425,2020-12-23,Limburg,41616,1889,969
3426,2020-12-23,Noord-Brabant,114773,3754,2301
3427,2020-12-23,Noord-Holland,125052,3007,1523
3428,2020-12-23,Overijssel,47197,846,621
3429,2020-12-23,Utrecht,61347,1593,810
3430,2020-12-23,Zeeland,9270,270,117
3431,2020-12-23,Zuid-Holland,189106,4685,2687
3432,2020-12-24,Drenthe,11838,247,124
3433,2020-12-24,Flevoland,17628,440,154
3434,2020-12-24,Friesland,13151,235,153
3435,2020-12-24,Gelderland,79393,2194,1220
3436,2020-12-24,Groningen,13409,182,72
3437,2020-12-24,Limburg,42554,1895,983
3438,2020-12-24,Noord-Brabant,116340,3764,2313
3439,2020-12-24,Noord-Holland,126914,3033,1544
3440,2020-12-24,Overijssel,48218,850,628
3441,2020-12-24,Utrecht,62155,1599,818
3442,2020-12-24,Zeeland,9482,271,118
3443,2020-12-24,Zuid-Holland,191488,4702,2699
3444,2020-12-25,Drenthe,12117,250,130
3445,2020-12-25,Flevoland,17939,443,156
3446,2020-12-25,Friesland,13428,236,155
3447,2020-12-25,Gelderland,80928,2200,1237
3448,2020-12-25,Groningen,13686,183,76
3449,2020-12-25,Limburg,43385,1901,989
3450,2020-12-25,Noord-Brabant,117962,3775,2325
3451,2020-12-25,Noord-Holland,128532,3043,1551
3452,2020-12-25,Overijssel,49538,857,640
3453,2020-12-25,Utrecht,63203,1607,825
3454,2020-12-25,Zeeland,9700,280,119
3455,2020-12-25,Zuid-Holland,193639,4724,2721
3456,2020-12-26,Drenthe,12373,250,131
3457,2020-12-26,Flevoland,18178,444,156
3458,2020-12-26,Friesland,13727,237,157
3459,2020-12-26,Gelderland,82318,2207,1241
3460,2020-12-26,Groningen,13974,187,77
3461,2020-12-26,Limburg,44041,1903,995
3462,2020-12-26,Noord-Brabant,119366,3785,2332
3463,2020-12-26,Noord-Holland,130098,3049,1557
3464,2020-12-26,Overijssel,50395,859,642
3465,2020-12-26,Utrecht,63951,1612,830
3466,2020-12-26,Zeeland,9829,280,119
3467,2020-12-26,Zuid-Holland,195655,4752,2733
3468,2020-12-27,Drenthe,12558,253,134
3469,2020-12-27,Flevoland,18483,446,156
3470,2020-12-27,Friesland,13956,238,158
3471,2020-12-27,Gelderland,83708,2216,1245
3472,2020-12-27,Groningen,14272,188,78
3473,2020-12-27,Limburg,45068,1909,1000
3474,2020-12-27,Noord-Brabant,120702,3801,2334
3475,2020-12-27,Noord-Holland,131660,3061,1560
3476,2020-12-27,Overijssel,51066,865,648
3477,2020-12-27,Utrecht,64490,1616,832
3478,2020-12-27,Zeeland,9982,281,119
3479,2020-12-27,Zuid-Holland,197040,4769,2734
3480,2020-12-28,Drenthe,12748,254,135
3481,2020-12-28,Flevoland,18750,448,156
3482,2020-12-28,Friesland,14125,239,159
3483,2020-12-28,Gelderland,84904,2228,1258
3484,2020-12-28,Groningen,14508,190,78
3485,2020-12-28,Limburg,45696,1922,1000
3486,2020-12-28,Noord-Brabant,121772,3804,2340
3487,2020-12-28,Noord-Holland,132794,3073,1568
3488,2020-12-28,Overijssel,51547,868,653
3489,2020-12-28,Utrecht,65052,1621,835
3490,2020-12-28,Zeeland,10091,289,119
3491,2020-12-28,Zuid-Holland,198413,4797,2741
3492,2020-12-29,Drenthe,12956,257,136
3493,2020-12-29,Flevoland,18963,451,156
3494,2020-12-29,Friesland,14328,241,164
3495,2020-12-29,Gelderland,85838,2236,1291
3496,2020-12-29,Groningen,14637,192,84
3497,2020-12-29,Limburg,46339,1934,1005
3498,2020-12-29,Noord-Brabant,122816,3816,2362
3499,2020-12-29,Noord-Holland,133867,3093,1591
3500,2020-12-29,Overijssel,52495,879,664
3501,2020-12-29,Utrecht,65571,1628,848
3502,2020-12-29,Zeeland,10184,292,123
3503,2020-12-29,Zuid-Holland,199908,4826,2788
3504,2020-12-30,Drenthe,13200,260,136
3505,2020-12-30,Flevoland,19279,452,156
3506,2020-12-30,Friesland,14539,243,169
3507,2020-12-30,Gelderland,87223,2249,1301
3508,2020-12-30,Groningen,14840,193,85
3509,2020-12-30,Limburg,46917,1942,1016
3510,2020-12-30,Noord-Brabant,124107,3826,2375
3511,2020-12-30,Noord-Holland,135354,3101,1608
3512,2020-12-30,Overijssel,53424,887,682
3513,2020-12-30,Utrecht,66241,1634,858
3514,2020-12-30,Zeeland,10323,292,125
3515,2020-12-30,Zuid-Holland,201853,4861,2813
3516,2020-12-31,Drenthe,13497,262,138
3517,2020-12-31,Flevoland,19551,455,156
3518,2020-12-31,Friesland,14795,244,172
3519,2020-12-31,Gelderland,88505,2262,1311
3520,2020-12-31,Groningen,15044,200,90
3521,2020-12-31,Limburg,47623,1953,1026
3522,2020-12-31,Noord-Brabant,125400,3840,2388
3523,2020-12-31,Noord-Holland,136972,3130,1630
3524,2020-12-31,Overijssel,54467,896,689
3525,2020-12-31,Utrecht,66950,1642,869
3526,2020-12-31,Zeeland,10469,304,128
3527,2020-12-31,Zuid-Holland,203708,4889,2835
3528,2021-01-01,Drenthe,13732,264,140
3529,2021-01-01,Flevoland,19716,458,157
3530,2021-01-01,Friesland,15054,244,177
3531,2021-01-01,Gelderland,89809,2269,1322
3532,2021-01-01,Groningen,15277,203,97
3533,2021-01-01,Limburg,48140,1960,1029
3534,2021-01-01,Noord-Brabant,126542,3848,2399
3535,2021-01-01,Noord-Holland,138178,3141,1655
3536,2021-01-01,Overijssel,55368,903,697
3537,2021-01-01,Utrecht,67559,1653,871
3538,2021-01-01,Zeeland,10636,305,130
3539,2021-01-01,Zuid-Holland,205153,4906,2855
3540,2021-01-02,Drenthe,13947,270,140
3541,2021-01-02,Flevoland,20010,458,157
3542,2021-01-02,Friesland,15341,245,181
3543,2021-01-02,Gelderland,91122,2279,1329
3544,2021-01-02,Groningen,15450,204,99
3545,2021-01-02,Limburg,48882,1965,1033
3546,2021-01-02,Noord-Brabant,127600,3855,2404
3547,2021-01-02,Noord-Holland,139519,3150,1660
3548,2021-01-02,Overijssel,56104,911,702
3549,2021-01-02,Utrecht,68210,1654,875
3550,2021-01-02,Zeeland,10803,305,130
3551,2021-01-02,Zuid-Holland,206777,4915,2855
3552,2021-01-03,Drenthe,14216,272,141
3553,2021-01-03,Flevoland,20240,458,159
3554,2021-01-03,Friesland,15630,246,181
3555,2021-01-03,Gelderland,91938,2281,1333
3556,2021-01-03,Groningen,15754,207,100
3557,2021-01-03,Limburg,49536,1978,1040
3558,2021-01-03,Noord-Brabant,128901,3864,2411
3559,2021-01-03,Noord-Holland,140674,3166,1670
3560,2021-01-03,Overijssel,56783,917,705
3561,2021-01-03,Utrecht,68633,1668,884
3562,2021-01-03,Zeeland,10950,306,131
3563,2021-01-03,Zuid-Holland,207908,4955,2857
3564,2021-01-04,Drenthe,14403,274,143
3565,2021-01-04,Flevoland,20429,461,160
3566,2021-01-04,Friesland,15877,247,182
3567,2021-01-04,Gelderland,92792,2286,1339
3568,2021-01-04,Groningen,16091,209,101
3569,2021-01-04,Limburg,49987,1984,1047
3570,2021-01-04,Noord-Brabant,129768,3866,2415
3571,2021-01-04,Noord-Holland,141622,3175,1679
3572,2021-01-04,Overijssel,57316,919,710
3573,2021-01-04,Utrecht,69134,1675,890
3574,2021-01-04,Zeeland,11050,306,133
3575,2021-01-04,Zuid-Holland,209257,4988,2876
3576,2021-01-05,Drenthe,14594,274,146
3577,2021-01-05,Flevoland,20550,462,162
3578,2021-01-05,Friesland,16080,247,184
3579,2021-01-05,Gelderland,93546,2291,1362
3580,2021-01-05,Groningen,16264,213,108
3581,2021-01-05,Limburg,50490,1989,1062
3582,2021-01-05,Noord-Brabant,130899,3878,2432
3583,2021-01-05,Noord-Holland,142503,3184,1706
3584,2021-01-05,Overijssel,57958,931,733
3585,2021-01-05,Utrecht,69571,1687,895
3586,2021-01-05,Zeeland,11141,306,133
3587,2021-01-05,Zuid-Holland,210468,5020,2903
3588,2021-01-06,Drenthe,14759,276,157
3589,2021-01-06,Flevoland,20752,465,163
3590,2021-01-06,Friesland,16252,249,186
3591,2021-01-06,Gelderland,94474,2299,1375
3592,2021-01-06,Groningen,16422,218,116
3593,2021-01-06,Limburg,51123,1997,1117
3594,2021-01-06,Noord-Brabant,131858,3900,2444
3595,2021-01-06,Noord-Holland,143625,3197,1727
3596,2021-01-06,Overijssel,58623,936,746
3597,2021-01-06,Utrecht,70087,1692,912
3598,2021-01-06,Zeeland,11254,307,133
3599,2021-01-06,Zuid-Holland,211934,5049,2923
3600,2021-01-07,Drenthe,15003,280,161
3601,2021-01-07,Flevoland,20958,467,163
3602,2021-01-07,Fryslân,16491,252,189
3603,2021-01-07,Gelderland,95991,2307,1380
3604,2021-01-07,Groningen,16739,218,116
3605,2021-01-07,Limburg,51720,2000,1118
3606,2021-01-07,Noord-Brabant,133210,3907,2456
3607,2021-01-07,Noord-Holland,145179,3207,1744
3608,2021-01-07,Overijssel,59514,944,761
3609,2021-01-07,Utrecht,70741,1697,918
3610,2021-01-07,Zeeland,11447,308,133
3611,2021-01-07,Zuid-Holland,213797,5085,2945
3612,2021-01-08,Drenthe,15229,283,168
3613,2021-01-08,Flevoland,21171,469,164
3614,2021-01-08,Fryslân,16816,256,193
3615,2021-01-08,Gelderland,96968,2315,1391
3616,2021-01-08,Groningen,17053,220,116
3617,2021-01-08,Limburg,52345,2006,1122
3618,2021-01-08,Noord-Brabant,134532,3912,2468
3619,2021-01-08,Noord-Holland,146324,3214,1763
3620,2021-01-08,Overijssel,60438,947,770
3621,2021-01-08,Utrecht,71257,1701,922
3622,2021-01-08,Zeeland,11650,333,137
3623,2021-01-08,Zuid-Holland,215131,5100,2957
3624,2021-01-09,Drenthe,15475,286,174
3625,2021-01-09,Flevoland,21371,470,164
3626,2021-01-09,Fryslân,17046,257,194
3627,2021-01-09,Gelderland,98072,2322,1408
3628,2021-01-09,Groningen,17229,223,120
3629,2021-01-09,Limburg,53009,2010,1151
3630,2021-01-09,Noord-Brabant,135647,3922,2477
3631,2021-01-09,Noord-Holland,147255,3225,1790
3632,2021-01-09,Overijssel,61051,951,785
3633,2021-01-09,Utrecht,71741,1711,929
3634,2021-01-09,Zeeland,11860,336,138
3635,2021-01-09,Zuid-Holland,216479,5119,2977
3636,2021-01-10,Drenthe,15674,287,175
3637,2021-01-10,Flevoland,21512,470,165
3638,2021-01-10,Fryslân,17254,259,194
3639,2021-01-10,Gelderland,98985,2327,1414
3640,2021-01-10,Groningen,17376,224,120
3641,2021-01-10,Limburg,53626,2019,1153
3642,2021-01-10,Noord-Brabant,136623,3935,2482
3643,2021-01-10,Noord-Holland,148266,3236,1796
3644,2021-01-10,Overijssel,61775,957,793
3645,2021-01-10,Utrecht,72146,1722,933
3646,2021-01-10,Zeeland,11994,336,138
3647,2021-01-10,Zuid-Holland,217616,5138,2998
3648,2021-01-11,Drenthe,15848,289,178
3649,2021-01-11,Flevoland,21654,470,168
3650,2021-01-11,Fryslân,17448,259,196
3651,2021-01-11,Gelderland,99717,2337,1429
3652,2021-01-11,Groningen,17560,224,120
3653,2021-01-11,Limburg,54325,2025,1154
3654,2021-01-11,Noord-Brabant,137388,3942,2489
3655,2021-01-11,Noord-Holland,149049,3240,1800
3656,2021-01-11,Overijssel,62204,960,798
3657,2021-01-11,Utrecht,72475,1727,936
3658,2021-01-11,Zeeland,12111,337,138
3659,2021-01-11,Zuid-Holland,218484,5159,3005
3660,2021-01-12,Drenthe,15978,290,184
3661,2021-01-12,Flevoland,21799,476,170
3662,2021-01-12,Fryslân,17607,259,204
3663,2021-01-12,Gelderland,100354,2345,1452
3664,2021-01-12,Groningen,17749,225,122
3665,2021-01-12,Limburg,54864,2034,1171
3666,2021-01-12,Noord-Brabant,137999,3955,2497
3667,2021-01-12,Noord-Holland,149928,3262,1821
3668,2021-01-12,Overijssel,62570,962,821
3669,2021-01-12,Utrecht,72716,1735,939
3670,2021-01-12,Zeeland,12201,337,140
3671,2021-01-12,Zuid-Holland,219370,5186,3042
3672,2021-01-13,Drenthe,16163,292,187
3673,2021-01-13,Flevoland,21940,479,172
3674,2021-01-13,Fryslân,17778,261,206
3675,2021-01-13,Gelderland,101179,2348,1460
3676,2021-01-13,Groningen,17915,228,122
3677,2021-01-13,Limburg,55373,2045,1175
3678,2021-01-13,Noord-Brabant,138807,3960,2517
3679,2021-01-13,Noord-Holland,150700,3272,1847
3680,2021-01-13,Overijssel,63162,966,829
3681,2021-01-13,Utrecht,73273,1738,945
3682,2021-01-13,Zeeland,12333,337,144
3683,2021-01-13,Zuid-Holland,220598,5209,3081
3684,2021-01-14,Drenthe,16402,293,194
3685,2021-01-14,Flevoland,22098,478,174
3686,2021-01-14,Fryslân,18019,264,207
3687,2021-01-14,Gelderland,102060,2356,1474
3688,2021-01-14,Groningen,18124,230,122
3689,2021-01-14,Limburg,55977,2051,1182
3690,2021-01-14,Noord-Brabant,139705,3968,2524
3691,2021-01-14,Noord-Holland,151764,3278,1852
3692,2021-01-14,Overijssel,63673,972,836
3693,2021-01-14,Utrecht,73644,1741,957
3694,2021-01-14,Zeeland,12478,337,144
3695,2021-01-14,Zuid-Holland,221743,5243,3108
3696,2021-01-15,Drenthe,16583,295,208
3697,2021-01-15,Flevoland,22209,478,177
3698,2021-01-15,Fryslân,18290,268,209
3699,2021-01-15,Gelderland,102835,2362,1484
3700,2021-01-15,Groningen,18335,234,125
3701,2021-01-15,Limburg,56399,2057,1191
3702,2021-01-15,Noord-Brabant,140658,3977,2532
3703,2021-01-15,Noord-Holland,152687,3285,1864
3704,2021-01-15,Overijssel,64128,982,844
3705,2021-01-15,Utrecht,74062,1750,966
3706,2021-01-15,Zeeland,12618,337,144
3707,2021-01-15,Zuid-Holland,222892,5262,3124
3708,2021-01-16,Drenthe,16705,298,210
3709,2021-01-16,Flevoland,22310,479,177
3710,2021-01-16,Fryslân,18481,268,211
3711,2021-01-16,Gelderland,103530,2366,1500
3712,2021-01-16,Groningen,18492,235,126
3713,2021-01-16,Limburg,56953,2063,1206
3714,2021-01-16,Noord-Brabant,141568,3981,2539
3715,2021-01-16,Noord-Holland,153482,3297,1876
3716,2021-01-16,Overijssel,64562,987,859
3717,2021-01-16,Utrecht,74457,1752,978
3718,2021-01-16,Zeeland,12747,337,146
3719,2021-01-16,Zuid-Holland,223669,5273,3137
3720,2021-01-17,Drenthe,16863,300,210
3721,2021-01-17,Flevoland,22442,479,177
3722,2021-01-17,Fryslân,18706,269,215
3723,2021-01-17,Gelderland,104214,2372,1506
3724,2021-01-17,Groningen,18696,235,126
3725,2021-01-17,Limburg,57619,2069,1208
3726,2021-01-17,Noord-Brabant,142297,3990,2542
3727,2021-01-17,Noord-Holland,154462,3307,1885
3728,2021-01-17,Overijssel,64967,996,869
3729,2021-01-17,Utrecht,74812,1759,980
3730,2021-01-17,Zeeland,12867,338,146
3731,2021-01-17,Zuid-Holland,224609,5291,3142
3732,2021-01-18,Drenthe,16998,302,212
3733,2021-01-18,Flevoland,22561,480,178
3734,2021-01-18,Fryslân,18971,270,218
3735,2021-01-18,Gelderland,104798,2376,1516
3736,2021-01-18,Groningen,18964,236,126
3737,2021-01-18,Limburg,58137,2077,1214
3738,2021-01-18,Noord-Brabant,143009,3995,2549
3739,2021-01-18,Noord-Holland,155150,3321,1891
3740,2021-01-18,Overijssel,65347,997,871
3741,2021-01-18,Utrecht,75092,1764,982
3742,2021-01-18,Zeeland,12951,359,150
3743,2021-01-18,Zuid-Holland,225330,5314,3149
3744,2021-01-19,Drenthe,17101,302,218
3745,2021-01-19,Flevoland,22671,482,182
3746,2021-01-19,Fryslân,19173,272,223
3747,2021-01-19,Gelderland,105393,2384,1535
3748,2021-01-19,Groningen,19129,237,132
3749,2021-01-19,Limburg,58561,2080,1225
3750,2021-01-19,Noord-Brabant,143670,4009,2562
3751,2021-01-19,Noord-Holland,155865,3331,1900
3752,2021-01-19,Overijssel,65734,1011,884
3753,2021-01-19,Utrecht,75316,1768,984
3754,2021-01-19,Zeeland,13039,361,150
3755,2021-01-19,Zuid-Holland,225928,5353,3167
3756,2021-01-20,Drenthe,17239,303,219
3757,2021-01-20,Flevoland,22770,484,182
3758,2021-01-20,Fryslân,19368,277,224
3759,2021-01-20,Gelderland,106106,2392,1551
3760,2021-01-20,Groningen,19318,238,135
3761,2021-01-20,Limburg,59002,2086,1231
3762,2021-01-20,Noord-Brabant,144468,4015,2578
3763,2021-01-20,Noord-Holland,156725,3336,1905
3764,2021-01-20,Overijssel,66195,1019,889
3765,2021-01-20,Utrecht,75662,1774,988
3766,2021-01-20,Zeeland,13143,363,151
3767,2021-01-20,Zuid-Holland,227114,5376,3195
3768,2021-01-21,Drenthe,17397,306,225
3769,2021-01-21,Flevoland,22899,487,184
3770,2021-01-21,Fryslân,19611,277,227
3771,2021-01-21,Gelderland,106793,2400,1567
3772,2021-01-21,Groningen,19449,240,140
3773,2021-01-21,Limburg,59497,2092,1234
3774,2021-01-21,Noord-Brabant,145367,4025,2588
3775,2021-01-21,Noord-Holland,157736,3345,1916
3776,2021-01-21,Overijssel,66654,1028,900
3777,2021-01-21,Utrecht,76035,1778,988
3778,2021-01-21,Zeeland,13293,363,151
3779,2021-01-21,Zuid-Holland,228153,5407,3217
3780,2021-01-22,Drenthe,17533,307,227
3781,2021-01-22,Flevoland,22973,488,185
3782,2021-01-22,Fryslân,19844,277,234
3783,2021-01-22,Gelderland,107448,2407,1575
3784,2021-01-22,Groningen,19677,240,141
3785,2021-01-22,Limburg,59978,2094,1238
3786,2021-01-22,Noord-Brabant,146303,4034,2599
3787,2021-01-22,Noord-Holland,158611,3352,1928
3788,2021-01-22,Overijssel,67119,1030,902
3789,2021-01-22,Utrecht,76399,1789,991
3790,2021-01-22,Zeeland,13423,363,152
3791,2021-01-22,Zuid-Holland,229320,5437,3250
3792,2021-01-23,Drenthe,17640,309,231
3793,2021-01-23,Flevoland,23072,488,188
3794,2021-01-23,Fryslân,20013,280,239
3795,2021-01-23,Gelderland,108131,2413,1587
3796,2021-01-23,Groningen,19839,240,141
3797,2021-01-23,Limburg,60506,2097,1255
