,date,province,total,admitted,deaths
3271,2020-11-26,Noord-Holland,671,8,21
3272,2020-11-26,Overijssel,300,4,6
3273,2020-11-26,Utrecht,463,6,7
3274,2020-11-26,Zeeland,82,1,0
3275,2020-11-26,Zuid-Holland,1077,22,13
3276,2020-11-27,Drenthe,76,0,1
3277,2020-11-27,Flevoland,225,1,4
3278,2020-11-27,Fryslân,92,1,0
3279,2020-11-27,Gelderland,670,5,3
3280,2020-11-27,Groningen,124,0,0
3281,2020-11-27,Limburg,356,2,4
3282,2020-11-27,Noord-Brabant,1074,16,13
3283,2020-11-27,Noord-Holland,954,10,7
3284,2020-11-27,Overijssel,330,8,2
3285,2020-11-27,Utrecht,472,2,5
3286,2020-11-27,Zeeland,101,2,0
3287,2020-11-27,Zuid-Holland,1277,32,42
3288,2020-11-28,Drenthe,91,1,3
3289,2020-11-28,Flevoland,154,1,0
3290,2020-11-28,Fryslân,102,2,0
3291,2020-11-28,Gelderland,477,2,5
3292,2020-11-28,Groningen,86,0,0
3293,2020-11-28,Limburg,280,3,10
3294,2020-11-28,Noord-Brabant,643,12,5
3295,2020-11-28,Noord-Holland,716,6,5
3296,2020-11-28,Overijssel,393,5,5
3297,2020-11-28,Utrecht,342,8,5
3298,2020-11-28,Zeeland,64,0,0
3299,2020-11-28,Zuid-Holland,1117,27,16
3300,2020-11-29,Drenthe,53,0,0
3301,2020-11-29,Flevoland,114,2,0
3302,2020-11-29,Fryslân,110,0,1
3303,2020-11-29,Gelderland,742,9,0
3304,2020-11-29,Groningen,100,1,0
3305,2020-11-29,Limburg,336,5,1
3306,2020-11-29,Noord-Brabant,940,10,5
3307,2020-11-29,Noord-Holland,878,10,3
3308,2020-11-29,Overijssel,456,0,1
3309,2020-11-29,Utrecht,429,3,6
3310,2020-11-29,Zeeland,75,1,0
3311,2020-11-29,Zuid-Holland,1332,29,8
3312,2020-11-30,Drenthe,73,2,0
3313,2020-11-30,Flevoland,158,0,0
3314,2020-11-30,Fryslân,110,1,1
3315,2020-11-30,Gelderland,456,0,3
3316,2020-11-30,Groningen,102,2,0
3317,2020-11-30,Limburg,321,1,3
3318,2020-11-30,Noord-Brabant,751,9,6
3319,2020-11-30,Noord-Holland,701,10,3
3320,2020-11-30,Overijssel,506,4,2
3321,2020-11-30,Utrecht,384,9,3
3322,2020-11-30,Zeeland,51,1,0
3323,2020-11-30,Zuid-Holland,959,15,11
3324,2020-12-01,Drenthe,53,2,2
3325,2020-12-01,Flevoland,150,1,4
3326,2020-12-01,Fryslân,89,0,0
3327,2020-12-01,Gelderland,491,4,5
3328,2020-12-01,Groningen,82,0,1
3329,2020-12-01,Limburg,349,0,1
3330,2020-12-01,Noord-Brabant,662,6,12
3331,2020-12-01,Noord-Holland,723,3,9
3332,2020-12-01,Overijssel,247,3,5
3333,2020-12-01,Utrecht,335,10,5
3334,2020-12-01,Zeeland,47,5,1
3335,2020-12-01,Zuid-Holland,810,21,10
3336,2020-12-02,Drenthe,80,1,0
3337,2020-12-02,Flevoland,161,3,0
3338,2020-12-02,Fryslân,89,0,5
3339,2020-12-02,Gelderland,470,2,7
3340,2020-12-02,Groningen,95,2,2
3341,2020-12-02,Limburg,307,1,6
3342,2020-12-02,Noord-Brabant,744,10,11
3343,2020-12-02,Noord-Holland,716,11,10
3344,2020-12-02,Overijssel,395,3,3
3345,2020-12-02,Utrecht,395,9,9
3346,2020-12-02,Zeeland,54,4,2
3347,2020-12-02,Zuid-Holland,1402,19,11
3348,2020-12-03,Drenthe,83,1,0
3349,2020-12-03,Flevoland,183,1,0
3350,2020-12-03,Fryslân,110,3,1
3351,2020-12-03,Gelderland,723,3,8
3352,2020-12-03,Groningen,144,0,1
3353,2020-12-03,Limburg,359,4,4
3354,2020-12-03,Noord-Brabant,904,15,11
3355,2020-12-03,Noord-Holland,948,8,8
3356,2020-12-03,Overijssel,293,1,2
3357,2020-12-03,Utrecht,428,7,3
3358,2020-12-03,Zeeland,81,1,0
3359,2020-12-03,Zuid-Holland,1338,24,22
3360,2020-12-04,Drenthe,77,0,0
3361,2020-12-04,Flevoland,147,2,3
3362,2020-12-04,Fryslân,123,3,1
3363,2020-12-04,Gelderland,935,6,9
3364,2020-12-04,Groningen,118,0,0
3365,2020-12-04,Limburg,376,3,4
3366,2020-12-04,Noord-Brabant,1032,11,3
3367,2020-12-04,Noord-Holland,834,4,9
3368,2020-12-04,Overijssel,386,3,6
3369,2020-12-04,Utrecht,676,8,7
3370,2020-12-04,Zeeland,96,0,0
3371,2020-12-04,Zuid-Holland,1091,18,15
3372,2020-12-05,Drenthe,108,1,1
3373,2020-12-05,Flevoland,154,0,1
3374,2020-12-05,Fryslân,142,0,0
3375,2020-12-05,Gelderland,843,7,4
3376,2020-12-05,Groningen,113,2,2
3377,2020-12-05,Limburg,429,1,3
3378,2020-12-05,Noord-Brabant,1235,8,8
3379,2020-12-05,Noord-Holland,1152,14,1
3380,2020-12-05,Overijssel,378,2,2
3381,2020-12-05,Utrecht,626,6,8
3382,2020-12-05,Zeeland,85,0,0
3383,2020-12-05,Zuid-Holland,1264,20,5
3384,2020-12-06,Drenthe,78,0,1
3385,2020-12-06,Flevoland,297,0,1
3386,2020-12-06,Fryslân,136,2,1
3387,2020-12-06,Gelderland,846,4,0
3388,2020-12-06,Groningen,145,1,0
3389,2020-12-06,Limburg,530,3,2
3390,2020-12-06,Noord-Brabant,1007,9,0
3391,2020-12-06,Noord-Holland,1116,10,5
3392,2020-12-06,Overijssel,474,2,2
3393,2020-12-06,Utrecht,579,9,8
3394,2020-12-06,Zeeland,78,2,0
3395,2020-12-06,Zuid-Holland,1475,7,4
3396,2020-12-07,Drenthe,91,3,0
3397,2020-12-07,Flevoland,214,5,0
3398,2020-12-07,Fryslân,150,0,2
3399,2020-12-07,Gelderland,822,3,4
3400,2020-12-07,Groningen,225,0,0
3401,2020-12-07,Limburg,569,4,4
3402,2020-12-07,Noord-Brabant,1140,7,5
3403,2020-12-07,Noord-Holland,992,12,1
3404,2020-12-07,Overijssel,636,6,2
3405,2020-12-07,Utrecht,508,6,3
3406,2020-12-07,Zeeland,93,2,0
3407,2020-12-07,Zuid-Holland,1654,31,3
3408,2020-12-08,Drenthe,71,2,0
3409,2020-12-08,Flevoland,210,2,1
3410,2020-12-08,Fryslân,123,1,0
3411,2020-12-08,Gelderland,642,9,9
3412,2020-12-08,Groningen,168,3,1
3413,2020-12-08,Limburg,467,8,2
3414,2020-12-08,Noord-Brabant,1060,11,11
3415,2020-12-08,Noord-Holland,886,6,19
3416,2020-12-08,Overijssel,528,1,3
3417,2020-12-08,Utrecht,570,6,7
3418,2020-12-08,Zeeland,61,2,0
3419,2020-12-08,Zuid-Holland,1333,19,13
3420,2020-12-09,Drenthe,115,4,0
3421,2020-12-09,Flevoland,158,2,1
3422,2020-12-09,Fryslân,135,1,0
3423,2020-12-09,Gelderland,767,4,5
3424,2020-12-09,Groningen,103,2,0
3425,2020-12-09,Limburg,528,4,0
3426,2020-12-09,Noord-Brabant,1013,14,10
3427,2020-12-09,Noord-Holland,1169,11,18
3428,2020-12-09,Overijssel,484,8,3
3429,2020-12-09,Utrecht,647,7,5
3430,2020-12-09,Zeeland,81,1,1
3431,2020-12-09,Zuid-Holland,1344,19,29
3432,2020-12-10,Drenthe,136,0,1
3433,2020-12-10,Flevoland,297,2,1
3434,2020-12-10,Fryslân,164,3,0
3435,2020-12-10,Gelderland,1154,7,4
3436,2020-12-10,Groningen,200,2,1
3437,2020-12-10,Limburg,652,4,3
3438,2020-12-10,Noord-Brabant,1353,24,14
3439,2020-12-10,Noord-Holland,1208,8,7
3440,2020-12-10,Overijssel,670,4,4
3441,2020-12-10,Utrecht,779,5,8
3442,2020-12-10,Zeeland,130,0,0
3443,2020-12-10,Zuid-Holland,1966,10,16
3444,2020-12-11,Drenthe,131,2,0
3445,2020-12-11,Flevoland,89,0,0
3446,2020-12-11,Fryslân,177,1,1
3447,2020-12-11,Gelderland,1346,6,10
3448,2020-12-11,Groningen,221,0,2
3449,2020-12-11,Limburg,726,5,1
3450,2020-12-11,Noord-Brabant,1393,4,11
3451,2020-12-11,Noord-Holland,1385,9,12
3452,2020-12-11,Overijssel,430,4,5
3453,2020-12-11,Utrecht,782,6,1
3454,2020-12-11,Zeeland,211,1,0
3455,2020-12-11,Zuid-Holland,1946,19,18
3456,2020-12-12,Drenthe,128,4,0
3457,2020-12-12,Flevoland,292,4,0
3458,2020-12-12,Fryslân,169,1,2
3459,2020-12-12,Gelderland,900,3,5
3460,2020-12-12,Groningen,171,0,0
3461,2020-12-12,Limburg,785,7,11
3462,2020-12-12,Noord-Brabant,1439,12,7
3463,2020-12-12,Noord-Holland,1457,15,3
3464,2020-12-12,Overijssel,682,7,3
3465,2020-12-12,Utrecht,809,7,4
3466,2020-12-12,Zeeland,151,1,0
3467,2020-12-12,Zuid-Holland,2139,20,16
3468,2020-12-13,Drenthe,258,1,0
3469,2020-12-13,Flevoland,310,1,1
3470,2020-12-13,Fryslân,181,0,0
3471,2020-12-13,Gelderland,1305,6,2
3472,2020-12-13,Groningen,212,3,0
3473,2020-12-13,Limburg,908,8,3
3474,2020-12-13,Noord-Brabant,1640,14,12
3475,2020-12-13,Noord-Holland,1364,10,1
3476,2020-12-13,Overijssel,699,7,0
3477,2020-12-13,Utrecht,875,9,3
3478,2020-12-13,Zeeland,143,1,0
3479,2020-12-13,Zuid-Holland,1982,25,7
3480,2020-12-14,Drenthe,189,5,1
3481,2020-12-14,Flevoland,336,4,0
3482,2020-12-14,Fryslân,260,0,0
3483,2020-12-14,Gelderland,1148,9,7
3484,2020-12-14,Groningen,239,2,0
3485,2020-12-14,Limburg,702,6,2
3486,2020-12-14,Noord-Brabant,1313,11,6
3487,2020-12-14,Noord-Holland,1246,7,8
3488,2020-12-14,Overijssel,513,1,0
3489,2020-12-14,Utrecht,738,10,4
3490,2020-12-14,Zeeland,98,1,0
3491,2020-12-14,Zuid-Holland,1679,16,9
3492,2020-12-15,Drenthe,102,3,0
3493,2020-12-15,Flevoland,262,2,0
3494,2020-12-15,Fryslân,115,1,1
3495,2020-12-15,Gelderland,599,5,9
3496,2020-12-15,Groningen,156,0,0
3497,2020-12-15,Limburg,680,1,7
3498,2020-12-15,Noord-Brabant,1087,10,23
3499,2020-12-15,Noord-Holland,1079,12,26
3500,2020-12-15,Overijssel,602,0,7
3501,2020-12-15,Utrecht,805,7,3
3502,2020-12-15,Zeeland,69,8,4
3503,2020-12-15,Zuid-Holland,1075,14,10
3504,2020-12-16,Drenthe,233,3,1
3505,2020-12-16,Flevoland,381,2,1
3506,2020-12-16,Fryslân,221,3,1
3507,2020-12-16,Gelderland,1523,4,5
3508,2020-12-16,Groningen,289,2,2
3509,2020-12-16,Limburg,773,1,2
3510,2020-12-16,Noord-Brabant,1914,10,17
3511,2020-12-16,Noord-Holland,1689,10,18
3512,2020-12-16,Overijssel,826,11,3
3513,2020-12-16,Utrecht,1117,4,7
3514,2020-12-16,Zeeland,139,0,0
3515,2020-12-16,Zuid-Holland,2061,15,19
3516,2020-12-17,Drenthe,292,2,0
3517,2020-12-17,Flevoland,390,1,1
3518,2020-12-17,Fryslân,260,1,1
3519,2020-12-17,Gelderland,1521,9,7
3520,2020-12-17,Groningen,347,2,3
3521,2020-12-17,Limburg,1232,3,1
3522,2020-12-17,Noord-Brabant,1889,13,15
3523,2020-12-17,Noord-Holland,1871,18,15
3524,2020-12-17,Overijssel,1134,6,3
3525,2020-12-17,Utrecht,664,8,7
3526,2020-12-17,Zeeland,200,0,0
3527,2020-12-17,Zuid-Holland,2978,30,18
3528,2020-12-18,Drenthe,255,2,1
3529,2020-12-18,Flevoland,334,2,0
3530,2020-12-18,Fryslân,211,3,0
3531,2020-12-18,Gelderland,1820,10,8
3532,2020-12-18,Groningen,277,0,0
3533,2020-12-18,Limburg,836,8,2
3534,2020-12-18,Noord-Brabant,1814,15,14
3535,2020-12-18,Noord-Holland,1855,12,4
3536,2020-12-18,Overijssel,814,5,4
3537,2020-12-18,Utrecht,1164,10,3
3538,2020-12-18,Zeeland,225,1,2
3539,2020-12-18,Zuid-Holland,2351,16,44
3540,2020-12-19,Drenthe,328,1,1
3541,2020-12-19,Flevoland,262,2,0
3542,2020-12-19,Fryslân,289,2,1
3543,2020-12-19,Gelderland,1439,11,4
3544,2020-12-19,Groningen,245,2,0
3545,2020-12-19,Limburg,1131,9,6
3546,2020-12-19,Noord-Brabant,1813,16,14
3547,2020-12-19,Noord-Holland,1802,11,11
3548,2020-12-19,Overijssel,1410,3,2
3549,2020-12-19,Utrecht,1001,9,7
3550,2020-12-19,Zeeland,234,2,3
3551,2020-12-19,Zuid-Holland,2270,33,9
3552,2020-12-20,Drenthe,293,0,0
3553,2020-12-20,Flevoland,392,3,0
3554,2020-12-20,Fryslân,322,2,1
3555,2020-12-20,Gelderland,1897,15,6
3556,2020-12-20,Groningen,284,1,1
3557,2020-12-20,Limburg,1021,4,4
3558,2020-12-20,Noord-Brabant,2070,22,3
3559,2020-12-20,Noord-Holland,1871,20,4
3560,2020-12-20,Overijssel,1185,6,1
3561,2020-12-20,Utrecht,1093,3,6
3562,2020-12-20,Zeeland,118,1,0
3563,2020-12-20,Zuid-Holland,2451,23,3
3564,2020-12-21,Drenthe,236,2,1
3565,2020-12-21,Flevoland,370,4,0
3566,2020-12-21,Fryslân,290,0,0
3567,2020-12-21,Gelderland,1452,3,5
3568,2020-12-21,Groningen,370,3,0
3569,2020-12-21,Limburg,970,6,3
3570,2020-12-21,Noord-Brabant,1622,8,6
3571,2020-12-21,Noord-Holland,1702,10,3
3572,2020-12-21,Overijssel,879,6,6
3573,2020-12-21,Utrecht,931,6,5
3574,2020-12-21,Zeeland,215,1,2
3575,2020-12-21,Zuid-Holland,2119,27,10
3576,2020-12-22,Drenthe,232,1,0
3577,2020-12-22,Flevoland,361,1,1
3578,2020-12-22,Fryslân,195,2,1
3579,2020-12-22,Gelderland,1339,9,7
3580,2020-12-22,Groningen,195,3,6
3581,2020-12-22,Limburg,929,7,4
3582,2020-12-22,Noord-Brabant,1477,12,22
3583,2020-12-22,Noord-Holland,1624,16,23
3584,2020-12-22,Overijssel,797,3,9
3585,2020-12-22,Utrecht,783,9,12
3586,2020-12-22,Zeeland,165,0,0
3587,2020-12-22,Zuid-Holland,1725,23,24
3588,2020-12-23,Drenthe,215,1,2
3589,2020-12-23,Flevoland,368,3,0
3590,2020-12-23,Fryslân,225,0,0
3591,2020-12-23,Gelderland,1401,4,18
3592,2020-12-23,Groningen,242,2,1
3593,2020-12-23,Limburg,1090,6,7
3594,2020-12-23,Noord-Brabant,1412,8,21
3595,2020-12-23,Noord-Holland,1738,14,20
3596,2020-12-23,Overijssel,697,11,9
3597,2020-12-23,Utrecht,817,7,2
3598,2020-12-23,Zeeland,223,0,0
3599,2020-12-23,Zuid-Holland,1963,32,16
3600,2020-12-24,Drenthe,235,0,0
3601,2020-12-24,Flevoland,328,3,1
3602,2020-12-24,Fryslân,272,2,2
3603,2020-12-24,Gelderland,1588,12,11
3604,2020-12-24,Groningen,286,4,1
3605,2020-12-24,Limburg,947,7,14
3606,2020-12-24,Noord-Brabant,1557,10,14
3607,2020-12-24,Noord-Holland,1853,25,19
3608,2020-12-24,Overijssel,1017,4,8
3609,2020-12-24,Utrecht,814,6,9
3610,2020-12-24,Zeeland,212,1,1
3611,2020-12-24,Zuid-Holland,2385,16,12
3612,2020-12-25,Drenthe,279,3,6
3613,2020-12-25,Flevoland,310,3,2
3614,2020-12-25,Fryslân,278,1,2
3615,2020-12-25,Gelderland,1528,7,12
3616,2020-12-25,Groningen,283,1,4
3617,2020-12-25,Limburg,828,6,7
3618,2020-12-25,Noord-Brabant,1647,10,11
3619,2020-12-25,Noord-Holland,1616,10,8
3620,2020-12-25,Overijssel,1312,7,11
3621,2020-12-25,Utrecht,1051,6,6
3622,2020-12-25,Zeeland,218,9,1
3623,2020-12-25,Zuid-Holland,2145,21,21
3624,2020-12-26,Drenthe,256,0,1
3625,2020-12-26,Flevoland,239,1,0
3626,2020-12-26,Fryslân,297,1,2
3627,2020-12-26,Gelderland,1380,6,4
3628,2020-12-26,Groningen,294,4,1
3629,2020-12-26,Limburg,654,2,5
3630,2020-12-26,Noord-Brabant,1390,10,7
3631,2020-12-26,Noord-Holland,1559,6,5
3632,2020-12-26,Overijssel,862,3,5
3633,2020-12-26,Utrecht,738,6,5
3634,2020-12-26,Zeeland,128,0,0
3635,2020-12-26,Zuid-Holland,2018,31,13
3636,2020-12-27,Drenthe,185,3,3
3637,2020-12-27,Flevoland,304,3,0
3638,2020-12-27,Fryslân,228,1,1
3639,2020-12-27,Gelderland,1395,9,6
3640,2020-12-27,Groningen,299,1,0
3641,2020-12-27,Limburg,1023,7,5
3642,2020-12-27,Noord-Brabant,1326,16,3
3643,2020-12-27,Noord-Holland,1505,14,5
3644,2020-12-27,Overijssel,668,5,5
3645,2020-12-27,Utrecht,536,4,3
3646,2020-12-27,Zeeland,153,1,0
3647,2020-12-27,Zuid-Holland,1383,19,1
3648,2020-12-28,Drenthe,190,1,1
3649,2020-12-28,Flevoland,267,1,0
3650,2020-12-28,Fryslân,168,1,1
3651,2020-12-28,Gelderland,1191,13,12
3652,2020-12-28,Groningen,234,2,0
3653,2020-12-28,Limburg,629,12,0
3654,2020-12-28,Noord-Brabant,1059,4,4
3655,2020-12-28,Noord-Holland,1141,11,6
3656,2020-12-28,Overijssel,477,3,3
3657,2020-12-28,Utrecht,563,5,6
3658,2020-12-28,Zeeland,109,8,1
3659,2020-12-28,Zuid-Holland,1370,30,7
3660,2020-12-29,Drenthe,208,3,1
3661,2020-12-29,Flevoland,215,3,0
3662,2020-12-29,Fryslân,203,2,5
3663,2020-12-29,Gelderland,934,7,33
3664,2020-12-29,Groningen,135,3,7
3665,2020-12-29,Limburg,638,11,5
3666,2020-12-29,Noord-Brabant,1045,11,24
3667,2020-12-29,Noord-Holland,1079,19,24
3668,2020-12-29,Overijssel,949,11,11
3669,2020-12-29,Utrecht,522,5,9
3670,2020-12-29,Zeeland,93,3,3
3671,2020-12-29,Zuid-Holland,1497,27,49
3672,2020-12-30,Drenthe,244,3,0
3673,2020-12-30,Flevoland,314,2,0
3674,2020-12-30,Fryslân,210,2,5
3675,2020-12-30,Gelderland,1380,13,9
3676,2020-12-30,Groningen,197,0,2
3677,2020-12-30,Limburg,574,9,10
3678,2020-12-30,Noord-Brabant,1290,10,13
3679,2020-12-30,Noord-Holland,1544,9,18
3680,2020-12-30,Overijssel,930,10,18
3681,2020-12-30,Utrecht,681,7,11
3682,2020-12-30,Zeeland,139,0,2
3683,2020-12-30,Zuid-Holland,1946,33,25
3684,2020-12-31,Drenthe,297,2,2
3685,2020-12-31,Flevoland,271,2,0
3686,2020-12-31,Fryslân,257,1,3
3687,2020-12-31,Gelderland,1278,12,11
3688,2020-12-31,Groningen,205,6,4
3689,2020-12-31,Limburg,707,10,11
3690,2020-12-31,Noord-Brabant,1293,14,11
3691,2020-12-31,Noord-Holland,1614,27,23
3692,2020-12-31,Overijssel,1035,10,7
3693,2020-12-31,Utrecht,710,8,10
3694,2020-12-31,Zeeland,146,12,4
3695,2020-12-31,Zuid-Holland,1851,28,21
3696,2021-01-01,Drenthe,235,2,2
3697,2021-01-01,Flevoland,167,3,1
3698,2021-01-01,Fryslân,259,0,5
3699,2021-01-01,Gelderland,1301,7,11
3700,2021-01-01,Groningen,231,3,7
3701,2021-01-01,Limburg,515,7,3
3702,2021-01-01,Noord-Brabant,1141,8,11
3703,2021-01-01,Noord-Holland,1205,10,22
3704,2021-01-01,Overijssel,907,4,9
3705,2021-01-01,Utrecht,607,10,2
3706,2021-01-01,Zeeland,167,1,1
3707,2021-01-01,Zuid-Holland,1434,16,18
3708,2021-01-02,Drenthe,215,6,0
3709,2021-01-02,Flevoland,294,0,0
3710,2021-01-02,Fryslân,288,2,4
3711,2021-01-02,Gelderland,1313,12,8
3712,2021-01-02,Groningen,174,1,2
3713,2021-01-02,Limburg,740,6,4
3714,2021-01-02,Noord-Brabant,1051,9,6
3715,2021-01-02,Noord-Holland,1343,10,5
3716,2021-01-02,Overijssel,732,8,5
3717,2021-01-02,Utrecht,649,2,5
3718,2021-01-02,Zeeland,167,0,0
3719,2021-01-02,Zuid-Holland,1623,12,1
3720,2021-01-03,Drenthe,269,2,1
3721,2021-01-03,Flevoland,230,0,2
3722,2021-01-03,Fryslân,289,0,0
3723,2021-01-03,Gelderland,830,1,5
3724,2021-01-03,Groningen,307,3,1
3725,2021-01-03,Limburg,652,14,7
3726,2021-01-03,Noord-Brabant,1297,7,6
3727,2021-01-03,Noord-Holland,1147,17,11
3728,2021-01-03,Overijssel,677,6,2
3729,2021-01-03,Utrecht,426,16,10
3730,2021-01-03,Zeeland,147,1,1
3731,2021-01-03,Zuid-Holland,1125,42,6
3732,2021-01-04,Drenthe,187,2,4
3733,2021-01-04,Flevoland,188,3,1
3734,2021-01-04,Fryslân,247,1,1
3735,2021-01-04,Gelderland,899,5,12
3736,2021-01-04,Groningen,331,2,1
3737,2021-01-04,Limburg,451,4,7
3738,2021-01-04,Noord-Brabant,862,3,8
3739,2021-01-04,Noord-Holland,952,11,9
3740,2021-01-04,Overijssel,539,2,6
3741,2021-01-04,Utrecht,501,8,4
3742,2021-01-04,Zeeland,101,0,2
3743,2021-01-04,Zuid-Holland,1374,30,17
3744,2021-01-05,Drenthe,191,0,3
3745,2021-01-05,Flevoland,118,1,2
3746,2021-01-05,Fryslân,203,0,2
3747,2021-01-05,Gelderland,758,5,20
3748,2021-01-05,Groningen,170,4,7
3749,2021-01-05,Limburg,504,4,43
3750,2021-01-05,Noord-Brabant,1138,14,14
3751,2021-01-05,Noord-Holland,894,10,33
3752,2021-01-05,Overijssel,650,12,24
3753,2021-01-05,Utrecht,435,12,8
3754,2021-01-05,Zeeland,91,0,0
3755,2021-01-05,Zuid-Holland,1217,32,31
3756,2021-01-06,Drenthe,166,2,9
3757,2021-01-06,Flevoland,201,3,1
3758,2021-01-06,Fryslân,172,2,3
3759,2021-01-06,Gelderland,925,8,11
3760,2021-01-06,Groningen,150,6,8
3761,2021-01-06,Limburg,627,10,27
3762,2021-01-06,Noord-Brabant,956,16,11
3763,2021-01-06,Noord-Holland,1132,10,14
3764,2021-01-06,Overijssel,667,5,12
3765,2021-01-06,Utrecht,514,6,15
3766,2021-01-06,Zeeland,113,1,0
3767,2021-01-06,Zuid-Holland,1466,27,17
3768,2021-01-07,Drenthe,244,4,5
3769,2021-01-07,Flevoland,214,2,0
3770,2021-01-07,Fryslân,239,4,2
3771,2021-01-07,Gelderland,1510,8,7
3772,2021-01-07,Groningen,317,0,0
3773,2021-01-07,Limburg,595,5,1
3774,2021-01-07,Noord-Brabant,1347,9,13
3775,2021-01-07,Noord-Holland,1553,13,18
3776,2021-01-07,Overijssel,882,8,15
3777,2021-01-07,Utrecht,657,4,5
3778,2021-01-07,Zeeland,193,4,0
3779,2021-01-07,Zuid-Holland,1927,38,18
3780,2021-01-08,Drenthe,224,3,6
3781,2021-01-08,Flevoland,210,2,1
3782,2021-01-08,Fryslân,325,3,4
3783,2021-01-08,Gelderland,969,9,12
3784,2021-01-08,Groningen,313,2,1
3785,2021-01-08,Limburg,625,3,5
3786,2021-01-08,Noord-Brabant,1318,4,12
3787,2021-01-08,Noord-Holland,1140,6,22
3788,2021-01-08,Overijssel,928,6,10
3789,2021-01-08,Utrecht,522,4,4
3790,2021-01-08,Zeeland,203,22,4
3791,2021-01-08,Zuid-Holland,1335,13,11
3792,2021-01-09,Drenthe,245,3,6
3793,2021-01-09,Flevoland,197,1,0
3794,2021-01-09,Fryslân,230,1,1
3795,2021-01-09,Gelderland,1108,7,18
3796,2021-01-09,Groningen,173,3,3
3797,2021-01-09,Limburg,663,6,28
3798,2021-01-09,Noord-Brabant,1121,10,8
3799,2021-01-09,Noord-Holland,941,13,24
3800,2021-01-09,Overijssel,613,6,17
3801,2021-01-09,Utrecht,486,14,9
3802,2021-01-09,Zeeland,210,3,1
3803,2021-01-09,Zuid-Holland,1343,20,19
3804,2021-01-10,Drenthe,199,2,1
3805,2021-01-10,Flevoland,140,0,1
3806,2021-01-10,Fryslân,208,2,0
3807,2021-01-10,Gelderland,915,5,6
3808,2021-01-10,Groningen,151,1,0
3809,2021-01-10,Limburg,612,7,2
3810,2021-01-10,Noord-Brabant,971,12,6
3811,2021-01-10,Noord-Holland,1017,12,5
3812,2021-01-10,Overijssel,713,1,8
3813,2021-01-10,Utrecht,407,6,3
3814,2021-01-10,Zeeland,134,0,0
3815,2021-01-10,Zuid-Holland,1135,20,21
3816,2021-01-11,Drenthe,174,1,3
3817,2021-01-11,Flevoland,143,0,3
3818,2021-01-11,Fryslân,195,0,3
3819,2021-01-11,Gelderland,740,10,22
3820,2021-01-11,Groningen,183,0,0
3821,2021-01-11,Limburg,696,6,1
3822,2021-01-11,Noord-Brabant,792,10,10
3823,2021-01-11,Noord-Holland,781,3,5
3824,2021-01-11,Overijssel,431,3,8
3825,2021-01-11,Utrecht,329,5,1
3826,2021-01-11,Zeeland,117,1,0
3827,2021-01-11,Zuid-Holland,867,24,4
3828,2021-01-12,Drenthe,129,1,6
3829,2021-01-12,Flevoland,145,4,2
3830,2021-01-12,Fryslân,159,0,7
3831,2021-01-12,Gelderland,636,8,16
3832,2021-01-12,Groningen,186,1,2
3833,2021-01-12,Limburg,540,10,17
3834,2021-01-12,Noord-Brabant,632,14,5
3835,2021-01-12,Noord-Holland,887,21,23
3836,2021-01-12,Overijssel,368,2,17
3837,2021-01-12,Utrecht,240,9,5
3838,2021-01-12,Zeeland,91,0,4
3839,2021-01-12,Zuid-Holland,929,27,39
3840,2021-01-13,Drenthe,185,2,4
3841,2021-01-13,Flevoland,142,2,2
3842,2021-01-13,Fryslân,171,2,2
3843,2021-01-13,Gelderland,826,3,8
3844,2021-01-13,Groningen,161,2,0
3845,2021-01-13,Limburg,511,10,4
3846,2021-01-13,Noord-Brabant,814,6,20
3847,2021-01-13,Noord-Holland,770,10,24
3848,2021-01-13,Overijssel,594,4,8
3849,2021-01-13,Utrecht,556,3,7
3850,2021-01-13,Zeeland,132,0,2
3851,2021-01-13,Zuid-Holland,1229,23,36
3852,2021-01-14,Drenthe,236,1,6
3853,2021-01-14,Flevoland,161,1,2
3854,2021-01-14,Fryslân,241,3,1
3855,2021-01-14,Gelderland,895,8,16
3856,2021-01-14,Groningen,207,2,0
3857,2021-01-14,Limburg,599,7,8
3858,2021-01-14,Noord-Brabant,887,7,6
3859,2021-01-14,Noord-Holland,1053,6,4
3860,2021-01-14,Overijssel,505,12,7
3861,2021-01-14,Utrecht,376,2,9
3862,2021-01-14,Zeeland,143,0,0
3863,2021-01-14,Zuid-Holland,1196,34,26
3864,2021-01-15,Drenthe,183,2,14
3865,2021-01-15,Flevoland,111,0,3
3866,2021-01-15,Fryslân,271,4,2
3867,2021-01-15,Gelderland,759,7,10
3868,2021-01-15,Groningen,206,4,3
3869,2021-01-15,Limburg,426,6,8
3870,2021-01-15,Noord-Brabant,985,9,9
3871,2021-01-15,Noord-Holland,915,7,12
3872,2021-01-15,Overijssel,470,4,10
3873,2021-01-15,Utrecht,417,8,9
3874,2021-01-15,Zeeland,141,0,0
3875,2021-01-15,Zuid-Holland,1141,16,15
3876,2021-01-16,Drenthe,123,3,2
3877,2021-01-16,Flevoland,100,1,0
3878,2021-01-16,Fryslân,192,1,2
3879,2021-01-16,Gelderland,692,3,16
3880,2021-01-16,Groningen,159,1,1
3881,2021-01-16,Limburg,555,5,13
3882,2021-01-16,Noord-Brabant,935,4,7
3883,2021-01-16,Noord-Holland,795,14,18
3884,2021-01-16,Overijssel,439,6,14
